21.07.2023                                                                                                                           Salida dinámica de lista                                                                                                                                                                                 1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Entrega	Posicion E	F.Creacion	Pedido	Clase Pedi	F.Creacion	Pedido	Posicion P	Material	Moneda	Cantidad E	UM venta	Valor Neto	StTotPick.	StatGlWM	StTotMovMe	Stat.fact.	Status PT
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000051664	FARMATODO CALLE 74	985406865	        10	21.07.2023	903155458	ZKL	17.07.2023		        10	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048859	FARMATODO AVENIDA 19	985406866	        20	21.07.2023	903155457	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048859	FARMATODO AVENIDA 19	985406866	        10	21.07.2023	903155457	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048858	FARMATODO CALLE 119	985406867	        20	21.07.2023	903155456	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048858	FARMATODO CALLE 119	985406867	        10	21.07.2023	903155456	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048857	FARMATODO CARRERA 13	985406868	        30	21.07.2023	903155455	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048857	FARMATODO CARRERA 13	985406868	        20	21.07.2023	903155455	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048857	FARMATODO CARRERA 13	985406868	        10	21.07.2023	903155455	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000047606	FARMATODO USAQUEN	985406869	        10	21.07.2023	903155454	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000047606	FARMATODO USAQUEN	985406869	        20	21.07.2023	903155454	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000047511	FARMATODO PRADO STA MARTHA	985406870	        10	21.07.2023	903155453	ZKL	17.07.2023		        10	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005872	FARMATODO GALERIAS	985406871	        10	21.07.2023	903155419	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005872	FARMATODO GALERIAS	985406871	        20	21.07.2023	903155419	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000036	EXITO IBAGUE	985406872	        10	21.07.2023	903155385	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000036	EXITO IBAGUE	985406872	        20	21.07.2023	903155385	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000036	EXITO IBAGUE	985406872	        30	21.07.2023	903155385	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000036	EXITO IBAGUE	985406872	        40	21.07.2023	903155385	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000033	EXITO CHAPINERO	985406873	        40	21.07.2023	903155384	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000033	EXITO CHAPINERO	985406873	        30	21.07.2023	903155384	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000033	EXITO CHAPINERO	985406873	        10	21.07.2023	903155384	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000033	EXITO CHAPINERO	985406873	        20	21.07.2023	903155384	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000031	EXITO NORTE	985406874	        10	21.07.2023	903155383	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000031	EXITO NORTE	985406874	        20	21.07.2023	903155383	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000027	EXITO LA  COLINA	985406875	        10	21.07.2023	903155382	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000027	EXITO LA  COLINA	985406875	        20	21.07.2023	903155382	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000027	EXITO LA  COLINA	985406875	        30	21.07.2023	903155382	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000026	EXITO CALLE 80	985406876	        30	21.07.2023	903155381	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000026	EXITO CALLE 80	985406876	        20	21.07.2023	903155381	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000026	EXITO CALLE 80	985406876	        10	21.07.2023	903155381	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000024	EXITO VILLA MAYOR	985406877	        30	21.07.2023	903155380	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000024	EXITO VILLA MAYOR	985406877	        20	21.07.2023	903155380	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000024	EXITO VILLA MAYOR	985406877	        10	21.07.2023	903155380	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000022	EXITO COUNTRY	985406878	        30	21.07.2023	903155379	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000022	EXITO COUNTRY	985406878	        20	21.07.2023	903155379	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000022	EXITO COUNTRY	985406878	        10	21.07.2023	903155379	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000021	EXITO BUCARAMANGA LA ROSITA	985406879	        10	21.07.2023	903155378	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000021	EXITO BUCARAMANGA LA ROSITA	985406879	        20	21.07.2023	903155378	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000021	EXITO BUCARAMANGA LA ROSITA	985406879	        30	21.07.2023	903155378	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000019	EXITO PEREIRA	985406880	        30	21.07.2023	903155377	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000019	EXITO PEREIRA	985406880	        20	21.07.2023	903155377	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000019	EXITO PEREIRA	985406880	        10	21.07.2023	903155377	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000017	EXITO UNICALI	985406881	        30	21.07.2023	903155376	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000017	EXITO UNICALI	985406881	        20	21.07.2023	903155376	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000017	EXITO UNICALI	985406881	        10	21.07.2023	903155376	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000016	EXITO LA FLORA	985406882	        30	21.07.2023	903155375	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000016	EXITO LA FLORA	985406882	        20	21.07.2023	903155375	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000016	EXITO LA FLORA	985406882	        10	21.07.2023	903155375	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000015	EXITO SAN FERNANDO	985406883	        30	21.07.2023	903155374	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000015	EXITO SAN FERNANDO	985406883	        20	21.07.2023	903155374	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000015	EXITO SAN FERNANDO	985406883	        10	21.07.2023	903155374	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000010	EXITO BARRANQUILLA	985406884	        30	21.07.2023	903155373	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000010	EXITO BARRANQUILLA	985406884	        20	21.07.2023	903155373	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000010	EXITO BARRANQUILLA	985406884	        10	21.07.2023	903155373	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102356	RV-YESSICA PAOLA VALERO JAIMES	985406885	        30	21.07.2023	903155372	ZKL	17.07.2023		        30	PB0090943	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102356	RV-YESSICA PAOLA VALERO JAIMES	985406885	        20	21.07.2023	903155372	ZKL	17.07.2023		        20	PB0091728	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102356	RV-YESSICA PAOLA VALERO JAIMES	985406885	        10	21.07.2023	903155372	ZKL	17.07.2023		        10	PB0079032	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102342	CPV - MARCELA VASQUEZ BERMUDEZ	985406886	        40	21.07.2023	903155371	ZKL	17.07.2023		        40	PB0090943	COP	         4	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102342	CPV - MARCELA VASQUEZ BERMUDEZ	985406886	        30	21.07.2023	903155371	ZKL	17.07.2023		        30	PB0091729	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102342	CPV - MARCELA VASQUEZ BERMUDEZ	985406886	        20	21.07.2023	903155371	ZKL	17.07.2023		        20	PB0091728	COP	         6	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102342	CPV - MARCELA VASQUEZ BERMUDEZ	985406886	        10	21.07.2023	903155371	ZKL	17.07.2023		        10	PB0079032	COP	         6	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102295	LEIDY TATIANA DE HOYOS ALAPE	985406887	        10	21.07.2023	903155370	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102275	CPV-KAREN TORRES MUÑOZ	985406888	        10	21.07.2023	903155369	ZKL	17.07.2023		        10	PB0091728	COP	         5	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102275	CPV-KAREN TORRES MUÑOZ	985406888	        20	21.07.2023	903155369	ZKL	17.07.2023		        20	PB0090943	COP	        10	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102245	CPV-SHIRLEYS LOPEZ MARIMON	985406889	        10	21.07.2023	903155368	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102245	CPV-SHIRLEYS LOPEZ MARIMON	985406889	        20	21.07.2023	903155368	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102216	RV-JEIMY ROCIO DELGADO RAMIREZ	985406890	        10	21.07.2023	903155367	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102216	RV-JEIMY ROCIO DELGADO RAMIREZ	985406890	        20	21.07.2023	903155367	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102195	RV-SOLBEY YURLEY SAENZ	985406891	        20	21.07.2023	903155366	ZKL	17.07.2023		        20	PB0091728	COP	        10	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102195	RV-SOLBEY YURLEY SAENZ	985406891	        30	21.07.2023	903155366	ZKL	17.07.2023		        30	PB0091729	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102195	RV-SOLBEY YURLEY SAENZ	985406891	        40	21.07.2023	903155366	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	102195	RV-SOLBEY YURLEY SAENZ	985406891	        10	21.07.2023	903155366	ZKL	17.07.2023		        10	PB0079032	COP	        11	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	101907	RV-DIANA MARCELA ERAZO CAICEDO	985406892	        40	21.07.2023	903155365	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	101907	RV-DIANA MARCELA ERAZO CAICEDO	985406892	        30	21.07.2023	903155365	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	101907	RV-DIANA MARCELA ERAZO CAICEDO	985406892	        20	21.07.2023	903155365	ZKL	17.07.2023		        20	PB0091728	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	101907	RV-DIANA MARCELA ERAZO CAICEDO	985406892	        10	21.07.2023	903155365	ZKL	17.07.2023		        10	PB0079032	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100893	DALINA ALEXANDRA GOMEZ GONZALEZ	985406893	        10	21.07.2023	903155364	ZKL	17.07.2023		        10	PB0079032	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100893	DALINA ALEXANDRA GOMEZ GONZALEZ	985406893	        20	21.07.2023	903155364	ZKL	17.07.2023		        20	PB0091728	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100893	DALINA ALEXANDRA GOMEZ GONZALEZ	985406893	        30	21.07.2023	903155364	ZKL	17.07.2023		        30	PB0090943	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100855	OSIRIS GUARDELA OLIVEROS	985406894	        20	21.07.2023	903155363	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100855	OSIRIS GUARDELA OLIVEROS	985406894	        10	21.07.2023	903155363	ZKL	17.07.2023		        10	PB0079032	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100815	AMARILIS HIMERA FONTALVO OROZCO	985406895	        20	21.07.2023	903155362	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100815	AMARILIS HIMERA FONTALVO OROZCO	985406895	        30	21.07.2023	903155362	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100815	AMARILIS HIMERA FONTALVO OROZCO	985406895	        10	21.07.2023	903155362	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100814	RUBYS STELLA PEREZ	985406896	        10	21.07.2023	903155361	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100756	CARMEN ROCIO PUERTO	985406897	        10	21.07.2023	903155360	ZKL	17.07.2023		        10	PB0079032	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100756	CARMEN ROCIO PUERTO	985406897	        20	21.07.2023	903155360	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100756	CARMEN ROCIO PUERTO	985406897	        30	21.07.2023	903155360	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100710	RUBY BEATRIZ MORALES VIVERO	985406898	        30	21.07.2023	903155359	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100710	RUBY BEATRIZ MORALES VIVERO	985406898	        20	21.07.2023	903155359	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100710	RUBY BEATRIZ MORALES VIVERO	985406898	        10	21.07.2023	903155359	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100686	YOHANA MARCELA HERRERA RAMIREZ	985406899	        10	21.07.2023	903155358	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100640	MARA  CAFIEL CAMACHO	985406900	        10	21.07.2023	903155357	ZKL	17.07.2023		        10	PB0091728	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100640	MARA  CAFIEL CAMACHO	985406900	        20	21.07.2023	903155357	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100382	CPV-YULIAN CAROLINA RAMIREZ POLANIA	985406901	        20	21.07.2023	903155356	ZKL	17.07.2023		        20	PB0091728	COP	         4	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100382	CPV-YULIAN CAROLINA RAMIREZ POLANIA	985406901	        10	21.07.2023	903155356	ZKL	17.07.2023		        10	PB0079032	COP	         5	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100382	CPV-YULIAN CAROLINA RAMIREZ POLANIA	985406901	        30	21.07.2023	903155356	ZKL	17.07.2023		        30	PB0091729	COP	         2	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100382	CPV-YULIAN CAROLINA RAMIREZ POLANIA	985406901	        40	21.07.2023	903155356	ZKL	17.07.2023		        40	PB0090943	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100056	CPV-KATHERINE ABAUNZA BONILLA	985406902	        10	21.07.2023	903155355	ZKL	17.07.2023		        10	PB0079032	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100056	CPV-KATHERINE ABAUNZA BONILLA	985406902	        20	21.07.2023	903155355	ZKL	17.07.2023		        20	PB0091728	COP	         7	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100056	CPV-KATHERINE ABAUNZA BONILLA	985406902	        30	21.07.2023	903155355	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100054	CPV-LADY MEJIA	985406903	        40	21.07.2023	903155354	ZKL	17.07.2023		        40	PB0090943	COP	         7	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100054	CPV-LADY MEJIA	985406903	        30	21.07.2023	903155354	ZKL	17.07.2023		        30	PB0091729	COP	         3	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100054	CPV-LADY MEJIA	985406903	        20	21.07.2023	903155354	ZKL	17.07.2023		        20	PB0091728	COP	         6	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	100054	CPV-LADY MEJIA	985406903	        10	21.07.2023	903155354	ZKL	17.07.2023		        10	PB0079032	COP	         8	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000037	 EXITO SAN PEDRO NEIVA	985406904	        10	21.07.2023	903155386	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000037	 EXITO SAN PEDRO NEIVA	985406904	        20	21.07.2023	903155386	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000037	 EXITO SAN PEDRO NEIVA	985406904	        30	21.07.2023	903155386	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000037	 EXITO SAN PEDRO NEIVA	985406904	        40	21.07.2023	903155386	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005860	EXITO PARQUE ARBOLEDA	985406905	        30	21.07.2023	903155418	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005860	EXITO PARQUE ARBOLEDA	985406905	        20	21.07.2023	903155418	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005860	EXITO PARQUE ARBOLEDA	985406905	        10	21.07.2023	903155418	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005831	ÉXITO FLORESTA	985406906	        20	21.07.2023	903155417	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005831	ÉXITO FLORESTA	985406906	        10	21.07.2023	903155417	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005808	FARMATODO CENTRO MAYOR	985406907	        30	21.07.2023	903155416	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005808	FARMATODO CENTRO MAYOR	985406907	        20	21.07.2023	903155416	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005808	FARMATODO CENTRO MAYOR	985406907	        10	21.07.2023	903155416	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005805	FARMATODO CL 100	985406908	        20	21.07.2023	903155415	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
