21.07.2023                                                                                                                    Salida dinámica de lista                                                                                                                                                                          1

21.07.2023			                                                                                                                                    LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA																									  1

LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA

		Fecha doc.		Solicitante	Cliente	Nº de cliente 1	Marca	Material	Número de material	  Unidades	UM	    ValorNeto	Nº pedido cliente	Doc.venta	ClVt	Solic.	OrgVt	CDis	OfVta	GVen	Organización de ventas	Mon.	Jquía.productos	Total Pedidos	Plataforma	Fe.PedCpas	Creado por
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093619	LBAL. CATR. SHINE BOMB TN100 3.5G	        3	UN	      56,268	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093615	LBAL. CATR. SHINE BOMB TN060 3.5G	        3	UN	      56,268	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093618	LBAL. CATR. SHINE BOMB TN090 3.5G	        3	UN	      56,268	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093431	DELIN.LAB.CATR. PLUMPING TN120 0.35G	        3	UN	      34,083	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003011	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093494	DELIN.CATR.CALLIGR.ART.MAT TN010 1.1 ML	        3	UN	      45,378	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	1006740000	PROM PESTAÑINA LASH MAKER NEG + DESMAQ	        1	UN	      26,824	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0081400	LIMA ESSENCE 4EN1	        2	UN	           0	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166803974	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0051819	JABÓN EXFOLIANTE VITU FRUTOS ROJOS	        1	UN	      13,101	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075284	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067275	GEL LIMPIADOR FACIAL POMELO 150 ML	        1	UN	      13,102	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075287	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0060330	PROM SPLASH VITU+ MINI SPLASH DULCET	        1	UN	      22,788	0085782604	903156978	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080012038295	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084872	ESMALTE VITÚ PERLA FREE 8ML	        1	UN	       2,823	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084893	ESMALTE VITÚ LICHI FREE 8ML	        1	UN	       2,823	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084878	ESMALTE VITÚ LIRIO FREE 8ML	        1	UN	       2,823	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084887	ESMALTE VITÚ CARAMELO FREE 8ML	        1	UN	       2,823	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084883	ESMALTE VITÚ CHOCOLATE FREE 8ML	        1	UN	       2,823	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084869	ESMALTE VITÚ UVA FREE 8ML	        2	UN	       5,646	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0069736	CORRECTOR VITÚ COLÁGENO SOYA 3.5 NUEZ	        1	UN	      10,421	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0085066	VITÚ SERUM FACIAL CANNABIS 40ML	        1	UN	      10,421	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068846	VITU POLVO SABILA 2 AVELL U EMP NI	        1	UN	       6,654	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084839	PLVO VITÚ CALEND. ESPE. TONO 1 MACAD.12G	        1	UN	       7,994	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0080099	VITU BETÚN CEJAS EXTRAC BAMBÚ CHOCOL 4G	        1	UN	       7,327	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0046458	DEL LIQU OJOS VITU SABILA MONO NEGX1.5ML	        1	UN	      11,362	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073662	VITÚ LÁPIZ OJOS VIT E 2 CAFÉ 1,3G	        2	UN	      14,116	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073663	VITÚ LAP CEJAS VIT E 1 COCOA 1,3G	        2	UN	      14,116	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073664	VITÚ LAP CEJAS VIT E 2 MOCCA 1,3G	        1	UN	       7,058	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067966	LABIAL VITU VITAMINA E 9  RUBÍ	        2	UN	       9,278	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088954	VITÚ BÁLSAMOS SÁBILA 4 FRAMBUESA 4G	        1	UN	       5,040	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0064928	VITU MAQUILLAJE PARA CEJAS 1,5 G	        1	UN	       8,401	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001188	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0060330	PROM SPLASH VITU+ MINI SPLASH DULCET	        1	UN	      22,788	0085782604	903156674	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080012038295	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0066853	REMOVEDOR VITU UÑAS 95ML	        1	UN	       7,059	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004128	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084865	BASE ENDURECED VITÚ FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084866	SECANTE DE UÑAS VITÚ FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084884	ESMALTE VITÚ OCASO FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084872	ESMALTE VITÚ PERLA FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084892	ESMALTE VITÚ GEMA FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084893	ESMALTE VITÚ LICHI FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084879	ESMALTE VITÚ GARDENIA FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084870	ESMALTE VITÚ PIMIENTA FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084889	ESMALTE VITÚ ÓPALO FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084869	ESMALTE VITÚ UVA FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084882	ESMALTE VITÚ BLANCO FREE 8ML	        1	UN	       2,823	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0085066	VITÚ SERUM FACIAL CANNABIS 40ML	        1	UN	      10,421	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068846	VITU POLVO SABILA 2 AVELL U EMP NI	        1	UN	       6,654	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068847	VITU POLVO SABILA 3 NUEZ U EMP NI	        1	UN	       6,654	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074055	RUBOR COLORFAST DUO MF ROMANTIC DREAMS	        2	UN	      41,008	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074056	RUBOR COLORFAST DUO MF NATURAL BEAUTY	        3	UN	      61,512	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0015866	PESTAÑINA FULL VOLUME LASH MAKER	        2	UN	      29,446	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	1004410140	PROM PESTAÑINA LASH MAKER NEG + MINI	        4	UN	      83,092	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0069814	PESTAÑINA VOLUME MAKER MF NEGRA	        1	UN	      24,134	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073661	VITÚ LÁPIZ OJOS VITE 1 NEGRO 1,3G	        1	UN	       7,058	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037229	VITÚ BRILLO MANT KARITÉ 2 TORONJA NI	        1	UN	       8,000	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067965	LABIAL VITU VITAMINA E 8 CARMÍN	        1	UN	       4,639	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088954	VITÚ BÁLSAMOS SÁBILA 4 FRAMBUESA 4G	        1	UN	       5,040	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	1006950050	PROM PESTAÑINA LASH MAKER NEG + DELI	        2	UN	      48,268	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037198	VITU GEL CONTORNO OJOS	        1	UN	       9,342	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173276	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067275	GEL LIMPIADOR FACIAL POMELO 150 ML	        1	UN	      13,102	0085782604	903156675	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075287	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0066853	REMOVEDOR VITU UÑAS 95ML	        3	UN	      21,177	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004128	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084866	SECANTE DE UÑAS VITÚ FREE 8ML	        1	UN	       2,823	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084872	ESMALTE VITÚ PERLA FREE 8ML	        1	UN	       2,823	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084876	ESMALTE VITÚ TROPICAL FREE 8ML	        1	UN	       2,823	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068846	VITU POLVO SABILA 2 AVELL U EMP NI	        1	UN	       6,654	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084840	PLVO VITÚ CALEND. ESPE. TONO 2 AVELL.12G	        2	UN	      15,988	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067958	VITU PESTAÑINA ACAÍ WP	        1	UN	      10,420	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073083	VITÚ DELINEADOR PLUMÓN VIT E CAFÉ 2.5ML	        1	UN	      10,690	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073663	VITÚ LAP CEJAS VIT E 1 COCOA 1,3G	        1	UN	       7,058	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037231	VITÚ BRILLO MANT KARITÉ 4 FRESA NI	        1	UN	       8,000	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067970	VITU BRILLO KARITÉ 05 MOCA	        1	UN	       8,000	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0051808	LABIAL VITU VITAMINA E 7 AMAPOLA	        1	UN	       4,639	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067965	LABIAL VITU VITAMINA E 8 CARMÍN	        1	UN	       4,639	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088952	VITÚ BÁLSAMO SÁBILA 2 CEREZA 4G	        1	UN	       5,040	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067275	GEL LIMPIADOR FACIAL POMELO 150 ML	        1	UN	      13,102	0085782604	903156681	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075287	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084865	BASE ENDURECED VITÚ FREE 8ML	        1	UN	       2,823	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084884	ESMALTE VITÚ OCASO FREE 8ML	        1	UN	       2,823	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084893	ESMALTE VITÚ LICHI FREE 8ML	        1	UN	       2,823	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084879	ESMALTE VITÚ GARDENIA FREE 8ML	        1	UN	       2,823	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084889	ESMALTE VITÚ ÓPALO FREE 8ML	        1	UN	       2,823	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084869	ESMALTE VITÚ UVA FREE 8ML	        1	UN	       2,823	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0085065	AG.MIC VITU PEPI. Y SABI. NP 490ML	        1	UN	      15,124	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0038936	POLVO CREME PUFF MF 09 BRONZE 15GR	        1	UN	      19,832	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	1004410140	PROM PESTAÑINA LASH MAKER NEG + MINI	        4	UN	      83,092	0085782604	903156689	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
